,zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
20972,66544,Zip,KS,Vermillion,,Marshall County,111170.8333,22783.0,48.8,31.0,0.267399267,0.0
20973,66546,Zip,KS,Wakarusa,Topeka,Shawnee County,195879.1667,41572.0,52.2,50.2,0.23945268,0.0
20974,66547,Zip,KS,Wamego,Manhattan,Pottawatomie County,201509.75,29774.0,36.9,39.1,0.274904547,0.0
20975,66548,Zip,KS,Waterville,,Marshall County,89535.16667,27109.0,48.3,42.0,0.167192429,0.0
20976,66549,Zip,KS,Westmoreland,Manhattan,Pottawatomie County,142002.0,32617.0,41.7,35.5,0.17486819,0.0
20977,66550,Zip,KS,Wetmore,,Nemaha County,206301.75,21641.0,24.9,33.7,0.09162303699999999,0.0
20978,66554,Zip,KS,Randolph,Manhattan,Riley County,139267.5,34353.0,44.5,49.9,0.241457859,0.0
20979,66604,Zip,KS,Topeka,Topeka,Shawnee County,92246.25,28631.0,34.8,40.8,0.194433606,0.011322789
20980,66605,Zip,KS,Topeka,Topeka,Shawnee County,84864.25,22330.0,33.4,36.5,0.13515707400000002,0.011271574
20981,66606,Zip,KS,Topeka,Topeka,Shawnee County,77760.83333,31219.0,38.1,43.6,0.208534417,0.007282913
20982,66607,Zip,KS,Topeka,Topeka,Shawnee County,43229.08333,13169.0,28.7,32.2,0.049689440999999994,0.023692308
20983,66608,Zip,KS,Topeka,Topeka,Shawnee County,53305.75,17418.0,40.4,41.1,0.062149647,0.037948718
20984,66609,Zip,KS,Topeka,Topeka,Shawnee County,146674.25,31527.0,35.9,46.0,0.160206718,0.003782761
20985,66610,Zip,KS,Topeka,Topeka,Shawnee County,243066.0,54658.0,43.0,43.5,0.310513447,0.0
20986,66611,Zip,KS,Topeka,Topeka,Shawnee County,82736.91667,28331.0,35.1,43.2,0.22444134100000002,0.008165591
20987,66612,Zip,KS,Topeka,Topeka,Shawnee County,43619.41667,17550.0,44.0,36.5,0.11597938099999999,0.11546610199999999
20988,66614,Zip,KS,Topeka,Topeka,Shawnee County,148578.0,31346.0,38.5,42.5,0.25689501800000003,0.009081361999999999
20989,66615,Zip,KS,Topeka,Topeka,Shawnee County,190242.75,43456.0,39.1,45.0,0.252166378,0.002205882
20990,66616,Zip,KS,Topeka,Topeka,Shawnee County,58859.583329999994,22301.0,32.5,43.4,0.064161074,0.019238641
20991,66617,Zip,KS,Topeka,Topeka,Shawnee County,167007.8333,34563.0,45.0,49.0,0.196810207,0.0
20992,66618,Zip,KS,Topeka,Topeka,Shawnee County,183456.8333,35131.0,42.7,39.0,0.27325315899999997,0.0
20993,66619,Zip,KS,Topeka,Topeka,Shawnee County,111967.0,16525.0,22.9,22.4,0.139007092,0.0
20994,66701,Zip,KS,Fort Scott,,Bourbon County,67076.16667,22455.0,34.7,41.5,0.13877197300000002,0.0
20995,66710,Zip,KS,Altoona,,Wilson County,74721.25,22794.0,42.6,48.5,0.094387755,0.0
20996,66711,Zip,KS,Arcadia,Pittsburg,Crawford County,42293.83333,18339.0,49.2,50.3,0.063781321,0.0
20997,66712,Zip,KS,Arma,Pittsburg,Crawford County,71897.33333,27763.0,44.9,46.9,0.173387097,0.0
20998,66713,Zip,KS,Baxter Springs,,Cherokee County,62283.083329999994,21526.0,38.7,38.9,0.130340136,0.0
20999,66714,Zip,KS,Benedict,,Wilson County,86512.0,21773.0,41.8,54.2,0.0,0.0
21000,66716,Zip,KS,Bronson,,Bourbon County,42356.08333,21985.0,35.7,34.7,0.086956522,0.0
21001,66717,Zip,KS,Buffalo,,Wilson County,73037.41667,24171.0,51.0,47.8,0.101123596,0.0
21002,66720,Zip,KS,Chanute,,Neosho County,62968.833329999994,24189.0,39.1,40.5,0.135041827,0.002648197
21003,66724,Zip,KS,Cherokee,Pittsburg,Crawford County,60566.583329999994,21538.0,32.0,42.8,0.148367953,0.0
21004,66725,Zip,KS,Columbus,,Cherokee County,70761.41667,21282.0,39.1,44.1,0.146684005,0.0
21005,66728,Zip,KS,Galena,,Cherokee County,51610.33333,16566.0,-666666666.0,75.6,0.0,
21006,66732,Zip,KS,Elsmore,,Allen County,80726.5,27369.0,29.5,48.2,0.028901734,0.0
21007,66733,Zip,KS,Erie,,Neosho County,69555.66667,21726.0,37.3,40.8,0.055052265,0.0
21008,66734,Zip,KS,Farlington,Pittsburg,Crawford County,106390.9167,25797.0,69.3,71.5,0.151685393,0.0
21009,66735,Zip,KS,Franklin,Pittsburg,Crawford County,82441.83333,16226.0,43.2,21.9,0.0,0.0
21010,66736,Zip,KS,Fredonia,,Wilson County,74585.33333,25678.0,39.8,49.2,0.111917494,0.005832793
21011,66738,Zip,KS,Fulton,,Bourbon County,55928.583329999994,38507.0,53.2,53.5,0.1,0.0
21012,66739,Zip,KS,Galena,,Cherokee County,68746.25,20833.0,42.8,44.2,0.11128445099999999,0.0
21013,66740,Zip,KS,Galesburg,,Neosho County,83176.08333,23513.0,33.7,34.5,0.074829932,0.0
21014,66741,Zip,KS,Garland,,Bourbon County,83192.41667,34263.0,57.2,57.2,0.09629629599999999,0.0
21015,66743,Zip,KS,Girard,Pittsburg,Crawford County,84769.91667,22637.0,38.5,37.0,0.153398764,0.000526593
21016,66746,Zip,KS,Hepler,Pittsburg,Crawford County,54768.916670000006,20854.0,52.6,41.8,0.017647059,0.0
21017,66748,Zip,KS,Humboldt,,Allen County,67087.41667,27176.0,38.4,46.3,0.11212446400000001,0.018712575
21018,66749,Zip,KS,Iola,,Allen County,74494.58333,22302.0,37.3,44.0,0.14448897800000002,0.015348288
21019,66751,Zip,KS,La Harpe,,Allen County,66251.5,18358.0,45.5,46.7,0.101724138,0.0
21020,66753,Zip,KS,McCune,Pittsburg,Crawford County,73863.66667,25273.0,39.7,37.0,0.17816813,0.0
21021,66754,Zip,KS,Mapleton,,Bourbon County,52403.5,26445.0,49.6,42.4,0.093333333,0.0
21022,66755,Zip,KS,Moran,,Allen County,73365.25,26302.0,51.5,50.9,0.101408451,0.0
21023,66756,Zip,KS,Mulberry,Pittsburg,Crawford County,48263.58333,18972.0,32.8,35.8,0.119496855,0.0
21024,66757,Zip,KS,Neodesha,,Wilson County,71132.25,27645.0,43.4,41.5,0.092980009,0.0
21025,66758,Zip,KS,Neosho Falls,,Woodson County,70578.25,19366.0,53.5,61.0,0.06043956,0.0
21026,66760,Zip,KS,Opolis,Pittsburg,Crawford County,68113.58333,-666666666.0,-666666666.0,-666666666.0,,
21027,66761,Zip,KS,Piqua,,Woodson County,83475.08333,29560.0,44.7,34.3,0.071428571,0.0
21028,66762,Zip,KS,Pittsburg,Pittsburg,Crawford County,81512.58333,21455.0,26.6,31.2,0.196342775,0.00081057
21029,66763,Zip,KS,Frontenac,Pittsburg,Crawford County,102458.3333,29465.0,42.7,43.8,0.239556692,0.0
21030,66767,Zip,KS,Prescott,Kansas City,Linn County,88219.5,23727.0,53.0,60.1,0.20638820600000002,0.0
21031,66769,Zip,KS,Redfield,,Bourbon County,77368.91667,18011.0,49.6,38.7,0.026217228,0.0
21032,66770,Zip,KS,Riverton,,Cherokee County,97580.66667,22318.0,45.9,30.4,0.067039106,0.0
21033,66771,Zip,KS,Saint Paul,,Neosho County,87648.33333,27715.0,47.7,47.6,0.15488721800000002,0.0
21034,66772,Zip,KS,Savonburg,,Allen County,71796.16667,27445.0,38.5,39.4,0.047619048,0.0
21035,66773,Zip,KS,Scammon,,Cherokee County,49167.66667,21348.0,45.0,36.8,0.11301369900000001,0.005681818000000001
21036,66776,Zip,KS,Thayer,,Neosho County,93344.66667,23257.0,31.3,38.5,0.099441341,0.0
21037,66777,Zip,KS,Toronto,,Woodson County,62530.333329999994,16326.0,58.3,50.9,0.064516129,0.0
21038,66779,Zip,KS,Uniontown,,Bourbon County,75319.25,21926.0,38.0,37.6,0.246851385,0.0
21039,66780,Zip,KS,Walnut,Pittsburg,Crawford County,72010.0,24139.0,28.6,43.5,0.057575758,0.027522936
21040,66781,Zip,KS,Weir,,Cherokee County,71496.75,24168.0,51.1,48.8,0.09700428,0.0
21041,66782,Zip,KS,Scammon,,Cherokee County,32571.25,19099.0,37.5,37.1,0.045977011,0.0
21042,66783,Zip,KS,Yates Center,,Woodson County,69703.16667,21907.0,44.4,45.3,0.11456429,0.0
21043,66801,Zip,KS,Emporia,Emporia,Lyon County,103810.9167,25705.0,30.9,32.4,0.178117661,0.00511969
21044,66830,Zip,KS,Admire,Emporia,Lyon County,130245.1667,33790.0,58.2,58.5,0.146788991,0.0
21045,66833,Zip,KS,Allen,Emporia,Lyon County,131762.0833,28310.0,37.4,47.9,0.041994751,0.007782101
21046,66834,Zip,KS,Alta Vista,Topeka,Wabaunsee County,84129.66667,24482.0,50.1,45.5,0.227805695,0.0
21047,66835,Zip,KS,Americus,Emporia,Lyon County,113962.9167,34250.0,47.3,36.3,0.159033079,0.0
21048,66838,Zip,KS,Burdick,,Morris County,68233.91667,43125.0,56.8,64.0,0.125,0.0
21049,66839,Zip,KS,Burlington,,Coffey County,103349.75,32650.0,42.1,44.1,0.171845033,0.00613155
21050,66840,Zip,KS,Burns,,Marion County,99917.41667,22395.0,29.6,36.4,0.128479657,0.0
21051,66842,Zip,KS,Cassoday,Wichita,Butler County,66935.58333,30676.0,43.2,44.6,0.203761755,0.004237288
21052,66845,Zip,KS,Cottonwood Falls,,Chase County,84441.66667,23078.0,36.4,47.2,0.19551681199999998,0.0
21053,66846,Zip,KS,Council Grove,,Morris County,100102.25,28057.0,40.0,50.0,0.153648069,0.0
21054,66849,Zip,KS,Dwight,,Morris County,65521.333329999994,33251.0,52.7,43.5,0.136094675,0.0
21055,66851,Zip,KS,Florence,,Marion County,38704.58333,26918.0,44.8,50.2,0.263414634,0.0
21056,66852,Zip,KS,Gridley,,Coffey County,94206.58333,31002.0,48.2,46.1,0.143518519,0.0
21057,66853,Zip,KS,Hamilton,,Greenwood County,52798.83333,28500.0,47.2,46.7,0.11711711699999999,0.0
21058,66854,Zip,KS,Hartford,Emporia,Lyon County,95628.33333,23485.0,32.9,36.2,0.12895927599999998,0.0
21059,66856,Zip,KS,Lebo,,Coffey County,115946.75,33219.0,43.4,43.7,0.145780051,0.006218905
21060,66857,Zip,KS,Le Roy,,Coffey County,89705.16667,28877.0,32.9,49.1,0.13544668599999998,0.0
21061,66858,Zip,KS,Lincolnville,,Marion County,78409.33333,30068.0,49.8,51.7,0.129824561,0.0
21062,66859,Zip,KS,Lost Springs,,Marion County,65205.5,22259.0,43.3,51.6,0.08854166699999999,0.0
21063,66860,Zip,KS,Madison,,Greenwood County,59674.5,29379.0,47.6,44.0,0.14893617,0.0
21064,66861,Zip,KS,Marion,,Marion County,85190.16667,23219.0,45.8,49.8,0.17658168100000002,0.0
21065,66862,Zip,KS,Matfield Green,,Chase County,87989.33333,37091.0,56.0,75.3,0.036363636,0.0
21066,66863,Zip,KS,Neal,,Greenwood County,23882.58333,47414.0,-666666666.0,62.8,0.137931034,0.0
21067,66864,Zip,KS,Neosho Rapids,Emporia,Lyon County,105856.1667,26240.0,49.8,53.5,0.117460317,0.0
21068,66865,Zip,KS,Olpe,Emporia,Lyon County,151011.0,30177.0,44.8,43.5,0.16179775300000002,0.0
21069,66866,Zip,KS,Peabody,,Marion County,68121.58333,23339.0,39.8,52.0,0.129431162,0.0
21070,66868,Zip,KS,Reading,Emporia,Lyon County,147772.5833,26438.0,43.8,36.3,0.162257496,0.002364066
21071,66869,Zip,KS,Strong City,,Chase County,90092.0,25230.0,37.6,44.7,0.125984252,0.0
21072,66870,Zip,KS,Virgil,,Greenwood County,59377.5,48409.0,66.5,35.5,0.290322581,0.0
21073,66871,Zip,KS,Waverly,,Coffey County,109313.5833,31924.0,49.1,46.8,0.23659306,0.006504065
21074,66872,Zip,KS,White City,,Morris County,69739.0,24132.0,48.5,44.9,0.104477612,0.0
21075,66873,Zip,KS,Wilsey,,Morris County,52472.0,23387.0,36.9,49.9,0.040816327,0.0
21076,66937,Zip,KS,Clifton,,Washington County,55668.083329999994,32968.0,50.4,52.3,0.20708955199999998,0.0
21077,66951,Zip,KS,Kensington,,Smith County,58646.0,24667.0,53.4,54.3,0.164021164,0.0
21078,66952,Zip,KS,Lebanon,,Smith County,42036.08333,24546.0,55.7,56.0,0.162251656,0.0
21079,66962,Zip,KS,Palmer,,Washington County,127628.75,34467.0,58.9,59.4,0.054474708,0.0
21080,66967,Zip,KS,Smith Center,,Smith County,57875.0,30957.0,48.2,51.4,0.10747051099999999,0.0
21081,67001,Zip,KS,Andale,Wichita,Sedgwick County,210689.3333,28187.0,26.3,28.5,0.22446406100000002,0.0
21082,67002,Zip,KS,Andover,Wichita,Butler County,208550.0,37043.0,34.1,37.4,0.286205749,0.0
21083,67003,Zip,KS,Anthony,,Harper County,47481.66667,28229.0,39.2,49.4,0.12465374,0.005263158
21084,67004,Zip,KS,Argonia,Wichita,Sumner County,88132.0,23413.0,39.9,33.5,0.255863539,0.0
21085,67005,Zip,KS,Arkansas City,Arkansas City-Winfield,Cowley County,63623.916670000006,22676.0,34.4,38.4,0.119714056,0.000932256
21086,67008,Zip,KS,Atlanta,Arkansas City-Winfield,Cowley County,86966.0,34914.0,56.7,59.3,0.27521008399999997,0.0
21087,67009,Zip,KS,Attica,,Harper County,46767.58333,22652.0,35.9,35.2,0.117443869,0.0
21088,67010,Zip,KS,Augusta,Wichita,Butler County,135440.1667,26702.0,35.7,40.1,0.16733556300000002,0.0
21089,67012,Zip,KS,Beaumont,Wichita,Butler County,39774.83333,15325.0,-666666666.0,-666666666.0,0.0,
21090,67013,Zip,KS,Belle Plaine,Wichita,Sumner County,103924.0833,25861.0,45.6,42.3,0.169754632,0.0
21091,67016,Zip,KS,Bentley,Wichita,Sedgwick County,119918.9167,22936.0,32.8,37.3,0.145714286,0.0
21092,67017,Zip,KS,Benton,Wichita,Butler County,188561.8333,31976.0,42.8,42.1,0.270833333,0.0
21093,67019,Zip,KS,Burden,Arkansas City-Winfield,Cowley County,83107.91667,28373.0,34.9,41.5,0.144607843,0.0
21094,67020,Zip,KS,Burrton,Wichita,Harvey County,102115.6667,25501.0,37.8,37.1,0.203738318,0.0
21095,67021,Zip,KS,Byers,,Pratt County,87003.75,30295.0,55.5,50.0,0.090909091,0.0
21096,67022,Zip,KS,Caldwell,Wichita,Sumner County,65634.5,28699.0,38.6,46.4,0.117647059,0.012519562
21097,67023,Zip,KS,Cambridge,Arkansas City-Winfield,Cowley County,89948.08333,29282.0,55.4,52.3,0.051282050999999995,0.0
21098,67024,Zip,KS,Cedar Vale,,Chautauqua County,188101.1667,23842.0,41.8,44.4,0.172972973,0.0
21099,67025,Zip,KS,Cheney,Wichita,Sedgwick County,154512.25,32661.0,40.4,39.6,0.235437882,0.0
21100,67026,Zip,KS,Clearwater,Wichita,Sedgwick County,163375.25,30292.0,39.8,41.4,0.201352598,0.0
21101,67028,Zip,KS,Coats,,Pratt County,52915.75,25726.0,28.5,33.5,0.161434978,0.0
21102,67030,Zip,KS,Colwich,Wichita,Sedgwick County,174675.4167,32124.0,34.3,35.0,0.298993487,0.0
21103,67031,Zip,KS,Conway Springs,Wichita,Sumner County,119060.3333,25370.0,35.7,34.5,0.178861789,0.0
21104,67035,Zip,KS,Cunningham,Wichita,Kingman County,87694.58333,36002.0,48.5,49.0,0.13544668599999998,0.0
21105,67037,Zip,KS,Derby,Wichita,Sedgwick County,180651.8333,32976.0,37.0,37.8,0.26820004199999997,0.0
21106,67038,Zip,KS,Dexter,Arkansas City-Winfield,Cowley County,86510.91667,22234.0,35.6,33.2,0.15415019800000002,0.0
21107,67039,Zip,KS,Douglass,Wichita,Butler County,136836.1667,29848.0,38.9,45.8,0.19647577100000002,0.0
21108,67041,Zip,KS,Elbing,Wichita,Butler County,131057.0833,24813.0,31.3,30.9,0.242574257,0.018867925
21109,67042,Zip,KS,El Dorado,Wichita,Butler County,96941.25,23452.0,37.8,40.9,0.13159392,0.0
21110,67045,Zip,KS,Eureka,,Greenwood County,58571.5,25441.0,41.9,51.5,0.14236111099999998,0.002063274
21111,67047,Zip,KS,Fall River,,Greenwood County,51795.08333,26235.0,57.8,52.8,0.10326087,0.0
21112,67050,Zip,KS,Garden Plain,Wichita,Sedgwick County,176863.1667,31491.0,36.6,42.3,0.199055862,0.0
21113,67051,Zip,KS,Geuda Springs,Wichita,Sumner County,83055.08333,23189.0,41.9,44.0,0.094801223,0.0
21114,67052,Zip,KS,Goddard,Wichita,Sedgwick County,189684.25,29994.0,29.2,34.2,0.22315149199999998,0.0
21115,67053,Zip,KS,Goessel,,Marion County,85269.25,36212.0,46.3,45.9,0.183622829,0.0
21116,67055,Zip,KS,Greenwich,Wichita,Sedgwick County,117766.0,15588.0,44.4,54.3,0.0,0.0
21117,67056,Zip,KS,Halstead,Wichita,Harvey County,135738.0833,23351.0,37.3,36.3,0.18597561,0.0
21118,67058,Zip,KS,Harper,,Harper County,59146.916670000006,27192.0,46.4,51.8,0.082202713,0.0
21119,67059,Zip,KS,Haviland,,Kiowa County,110134.5833,23698.0,38.7,31.1,0.255395683,0.0
21120,67060,Zip,KS,Haysville,Wichita,Sedgwick County,129629.8333,24101.0,34.7,36.0,0.112357031,0.00120355
21121,67061,Zip,KS,Hazelton,,Barber County,77397.66667,26603.0,49.3,34.5,0.1015625,0.0
21122,67062,Zip,KS,Hesston,Wichita,Harvey County,166209.8333,29172.0,30.6,40.9,0.32603320399999997,0.0
21123,67063,Zip,KS,Hillsboro,,Marion County,98041.0,25378.0,43.0,42.0,0.19733448,0.0
21124,67065,Zip,KS,Isabel,,Barber County,161974.8333,23557.0,33.5,39.0,0.130718954,0.0
21125,67066,Zip,KS,Iuka,,Pratt County,74639.16667,26861.0,49.7,53.8,0.22083333300000002,0.0
21126,67067,Zip,KS,Kechi,Wichita,Sedgwick County,186467.6667,36486.0,44.9,41.4,0.20934111800000002,0.0
21127,67068,Zip,KS,Kingman,Wichita,Kingman County,77086.41667,31389.0,41.7,45.2,0.152542373,0.000499251
21128,67072,Zip,KS,Latham,Wichita,Butler County,81641.41667,16448.0,33.9,42.3,0.112903226,0.0
21129,67073,Zip,KS,Lehigh,,Marion County,87284.66667,21112.0,39.5,38.3,0.149253731,0.0
21130,67074,Zip,KS,Leon,Wichita,Butler County,114282.4167,26583.0,45.1,45.3,0.096744186,0.0
21131,67101,Zip,KS,Maize,Wichita,Sedgwick County,199494.4167,28596.0,23.8,30.2,0.12358703800000001,0.0
21132,67103,Zip,KS,Mayfield,Wichita,Sumner County,124384.75,28155.0,42.2,38.6,0.344155844,0.0
21133,67105,Zip,KS,Milan,Wichita,Sumner County,60586.583329999994,29360.0,58.4,61.5,0.067961165,0.0
21134,67106,Zip,KS,Milton,Wichita,Sumner County,130309.6667,38537.0,46.5,49.6,0.019047619,0.0
21135,67107,Zip,KS,Moundridge,McPherson,McPherson County,150314.3333,29225.0,45.1,54.7,0.201435621,0.0
21136,67108,Zip,KS,Mount Hope,Wichita,Sedgwick County,131109.5833,28181.0,34.5,48.3,0.189781022,0.0
21137,67110,Zip,KS,Mulvane,Wichita,Sedgwick County,143998.0833,28425.0,37.7,41.3,0.193773392,0.0
21138,67112,Zip,KS,Nashville,Wichita,Kingman County,64235.5,41828.0,60.7,59.9,0.27777777800000003,0.0
21139,67114,Zip,KS,Newton,Wichita,Harvey County,110963.75,26924.0,38.5,42.1,0.168336116,0.0007708610000000001
21140,67117,Zip,KS,North Newton,Wichita,Harvey County,166801.3333,31690.0,43.7,46.4,0.262755102,0.0
21141,67118,Zip,KS,Norwich,Wichita,Kingman County,89609.0,32570.0,36.5,36.4,0.237580994,0.0
21142,67119,Zip,KS,Oxford,Wichita,Sumner County,94815.66667,27115.0,44.5,50.6,0.168650794,0.0
21143,67120,Zip,KS,Peck,Wichita,Sumner County,172394.3333,44168.0,54.4,55.2,0.127508855,0.0
21144,67122,Zip,KS,Piedmont,,Greenwood County,105517.8333,26867.0,46.5,65.8,0.17391304300000002,0.0
21145,67123,Zip,KS,Potwin,Wichita,Butler County,67914.16667,27089.0,25.9,25.5,0.154471545,0.005813953
21146,67124,Zip,KS,Pratt,,Pratt County,78381.33333,27367.0,34.8,42.7,0.196975498,0.0015625
21147,67131,Zip,KS,Rock,Arkansas City-Winfield,Cowley County,106284.0,27709.0,55.8,54.1,0.16791044800000002,0.0
21148,67132,Zip,KS,Rosalia,Wichita,Butler County,138899.5,23371.0,34.7,38.3,0.193430657,0.0
21149,67133,Zip,KS,Rose Hill,Wichita,Butler County,170687.75,29082.0,40.5,39.7,0.20338197800000002,0.0
21150,67134,Zip,KS,Sawyer,,Pratt County,73528.83333,25043.0,30.7,33.5,0.09848484800000001,0.0
21151,67135,Zip,KS,Sedgwick,Wichita,Harvey County,145286.5,29462.0,33.5,35.7,0.179643766,0.0
21152,67137,Zip,KS,Severy,,Greenwood County,57060.666670000006,27467.0,47.0,51.0,0.114551084,0.004950495
21153,67140,Zip,KS,South Haven,Wichita,Sumner County,86070.5,23769.0,38.1,41.0,0.20588235300000002,0.0
21154,67142,Zip,KS,Spivey,Wichita,Kingman County,65210.0,41690.0,60.3,56.6,0.158227848,0.0
21155,67144,Zip,KS,Towanda,Wichita,Butler County,155380.0,29753.0,35.2,43.6,0.202026222,0.035183737
21156,67146,Zip,KS,Udall,Arkansas City-Winfield,Cowley County,125729.8333,31836.0,44.2,43.2,0.138424821,0.0
21157,67147,Zip,KS,Valley Center,Wichita,Sedgwick County,169801.6667,34872.0,35.1,37.4,0.28710634100000004,0.0
21158,67149,Zip,KS,Viola,Wichita,Sedgwick County,183967.3333,32054.0,44.2,52.2,0.184300341,0.0
21159,67151,Zip,KS,Walton,Wichita,Harvey County,103358.4167,25126.0,37.7,39.9,0.165394402,0.0
21160,67152,Zip,KS,Wellington,Wichita,Sumner County,73811.91667,24669.0,37.7,41.6,0.158724888,0.0
21161,67154,Zip,KS,Whitewater,Wichita,Butler County,141586.9167,25339.0,30.7,34.4,0.21720430100000002,0.0
21162,67156,Zip,KS,Winfield,Arkansas City-Winfield,Cowley County,88299.83333,23104.0,37.4,40.9,0.140393589,0.000310945
21163,67159,Zip,KS,Zenda,Wichita,Kingman County,60775.333329999994,44224.0,59.7,62.3,0.23076923100000002,0.0
21164,67202,Zip,KS,Wichita,Wichita,Sedgwick County,212018.6667,34807.0,32.9,30.3,0.22109090899999997,0.0
21165,67203,Zip,KS,Wichita,Wichita,Sedgwick County,97907.33333,24060.0,33.9,38.9,0.156659007,0.005756002
21166,67204,Zip,KS,Wichita,Wichita,Sedgwick County,115663.3333,22723.0,35.2,38.6,0.13814521300000002,0.004572036
21167,67205,Zip,KS,Wichita,Wichita,Sedgwick County,244580.0,40127.0,37.7,39.7,0.321760353,0.0013086369999999999
21168,67206,Zip,KS,Wichita,Wichita,Sedgwick County,242970.4167,56951.0,41.0,48.5,0.327503551,0.006724538
21169,67207,Zip,KS,Wichita,Wichita,Sedgwick County,153726.1667,26976.0,31.0,33.1,0.17800033199999998,0.004385077
21170,67208,Zip,KS,Wichita,Wichita,Sedgwick County,107201.25,28193.0,33.1,34.7,0.211900158,0.006207675
21171,67209,Zip,KS,Wichita,Wichita,Sedgwick County,158047.0833,29875.0,37.1,34.7,0.22016391600000002,0.001243437
21172,67210,Zip,KS,Wichita,Wichita,Sedgwick County,136982.0833,18611.0,26.0,28.6,0.144246353,0.004299615
21173,67211,Zip,KS,Wichita,Wichita,Sedgwick County,64578.166670000006,17207.0,34.3,33.1,0.098596201,0.004586602
21174,67212,Zip,KS,Wichita,Wichita,Sedgwick County,151146.1667,29586.0,36.4,40.7,0.24048601600000002,0.0029257640000000004
21175,67213,Zip,KS,Wichita,Wichita,Sedgwick County,63920.666670000006,17782.0,32.1,31.1,0.08227396099999999,0.012264836999999999
21176,67214,Zip,KS,Wichita,Wichita,Sedgwick County,41625.16667,14455.0,33.2,32.9,0.067593754,0.031556667000000004
21177,67215,Zip,KS,Wichita,Wichita,Sedgwick County,167281.5,31917.0,39.1,33.1,0.24193151,0.0
21178,67216,Zip,KS,Wichita,Wichita,Sedgwick County,75459.33333,20272.0,31.9,36.3,0.07467309,0.0026047089999999998
21179,67217,Zip,KS,Wichita,Wichita,Sedgwick County,93606.16667,21949.0,34.5,33.5,0.091964749,0.006520247
21180,67218,Zip,KS,Wichita,Wichita,Sedgwick County,85919.41667,22891.0,33.9,34.4,0.153616299,0.01469494
21181,67219,Zip,KS,Park City,Wichita,Sedgwick County,108093.0,22915.0,29.5,34.7,0.148710167,0.00202395
21182,67220,Zip,KS,Wichita,Wichita,Sedgwick County,156022.8333,28087.0,29.9,32.9,0.28079859100000004,0.019575177
21183,67223,Zip,KS,Wichita,Wichita,Sedgwick County,283828.0833,41990.0,44.2,45.6,0.21445783100000002,0.0
21184,67226,Zip,KS,Wichita,Wichita,Sedgwick County,215807.1667,39303.0,34.8,36.3,0.331026948,0.008784358
21185,67227,Zip,KS,Clearwater,Wichita,Sedgwick County,277703.4167,35685.0,44.3,37.7,0.29842931899999997,0.0
21186,67228,Zip,KS,Wichita,Wichita,Sedgwick County,320786.3333,52941.0,29.0,33.4,0.449596774,0.0
